# script: ch06_full_grid.py
# seeds: 0
maturity,d,cp,anchor,method,DM,p,mspe_anchor,mspe_method
3,3,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+linear",-1.4194107837838974,0.15577929031657822,12.819187546389886,14.864850031204192
3,3,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+poly",-1.4265826461745503,0.15370022923852877,12.819187546389886,14.817462985394364
3,3,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+linear",-1.1104667120626788,0.26679796473115003,12.819187546389886,13.68622067301004
3,3,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+poly",-1.059676956720641,0.28929158956250367,12.819187546389886,13.885848364277237
3,3,False,PCA+poly(LN-winner),"DvarSDR(seq,robust)+linear",-1.556977347277403,0.1194758637632174,12.819187546389886,15.037259098736207
3,3,False,PCA+poly(LN-winner),"DvarSDR(seq,robust)+poly",-1.0905782841984322,0.27545848926881744,12.819187546389886,48.14522128030192
3,3,False,PCA+poly(LN-winner),INPCA(k2)+linear,-0.7436787352977628,0.4570708571533253,12.819187546389886,13.083832349130134
3,3,False,PCA+poly(LN-winner),INPCA(k2)+poly,-1.165662566793397,0.24375090048396464,12.819187546389886,13.298335684114205
3,3,False,PCA+poly(LN-winner),INPCA(k3)+linear,-0.7166706036006164,0.47357736848123855,12.819187546389886,13.103651864682703
3,3,False,PCA+poly(LN-winner),INPCA(k3)+poly,-0.7260258505272557,0.467822923361922,12.819187546389886,13.110819285545288
3,3,False,PCA+poly(LN-winner),INPCA(k4)+linear,-1.4936545447443417,0.13526593502288842,12.819187546389886,13.184145002561971
3,3,False,PCA+poly(LN-winner),INPCA(k4)+poly,-1.4551996028769185,0.14561401081492908,12.819187546389886,13.251865264591343
3,3,False,PCA+poly(LN-winner),PCA+linear,-2.1977796164231864,0.027964814696541218,12.819187546389886,14.01965498740149
3,3,False,PCA+poly(LN-winner),PCA+poly,,,12.819187546389886,12.819187546389886
3,3,False,PCA+poly(LN-winner),PLS+linear,-1.0402081009619288,0.2982432286638761,12.819187546389886,13.735330853026692
3,3,False,PCA+poly(LN-winner),PLS+poly,-1.0720726796824316,0.28368738884177125,12.819187546389886,13.774302321454972
3,3,False,PCA+poly(LN-winner),SAVE+linear,-1.0427281115226008,0.2970742343085391,12.819187546389886,13.974802428918876
3,3,False,PCA+poly(LN-winner),SAVE+poly,-1.0553904077866982,0.29124680807508607,12.819187546389886,13.976971131459809
3,3,False,PCA+poly(LN-winner),SIR+linear,-0.9081318140456642,0.36380858375310643,12.819187546389886,13.53053738134555
3,3,False,PCA+poly(LN-winner),SIR+poly,-1.1616406251812519,0.24538147292129375,12.819187546389886,13.849411498818737
3,3,True,PCA+poly(LN-winner),DcorSDR(joint0.0)+linear,-0.3523918965231102,0.724544378372163,8.662200131514547,8.83440522363541
3,3,True,PCA+poly(LN-winner),DcorSDR(joint0.0)+poly,-1.5610201176050913,0.11851900427226658,8.662200131514547,9.797479804072953
3,3,True,PCA+poly(LN-winner),DcorSDR(joint0.5)+linear,-1.0793431045966801,0.2804348040645239,8.662200131514547,9.238865312970036
3,3,True,PCA+poly(LN-winner),DcorSDR(joint0.5)+poly,-1.041551782084581,0.29761953373031513,8.662200131514547,9.207004696268465
3,3,True,PCA+poly(LN-winner),DcorSDR(seqX)+linear,-1.4205742703757076,0.15544056287567232,8.662200131514547,9.872415074913981
3,3,True,PCA+poly(LN-winner),DcorSDR(seqX)+poly,-1.2683194116985863,0.20468390763004773,8.662200131514547,9.832042880384753
3,3,True,PCA+poly(LN-winner),DcorSDR(seqY)+linear,-2.14004787944488,0.032350897560057934,8.662200131514547,9.29832429810243
3,3,True,PCA+poly(LN-winner),DcorSDR(seqY)+poly,-0.9704204989728772,0.33183693492989175,8.662200131514547,8.948643084161123
3,3,True,PCA+poly(LN-winner),"DvarSDR(joi,plain)+linear",-1.9777642980950352,0.0479553028401738,8.662200131514547,9.817337298558865
3,3,True,PCA+poly(LN-winner),"DvarSDR(joi,plain)+poly",-1.4437295794615308,0.14881505752891933,8.662200131514547,9.266860207675576
3,3,True,PCA+poly(LN-winner),"DvarSDR(joi,robust)+linear",-1.3574571174150303,0.17463601020301311,8.662200131514547,10.108399076373283
3,3,True,PCA+poly(LN-winner),"DvarSDR(joi,robust)+poly",-1.2855901430975065,0.1985861385793084,8.662200131514547,10.336241386319177
3,3,True,PCA+poly(LN-winner),"DvarSDR(seq,plain)+linear",-1.338274435996649,0.18080699203970818,8.662200131514547,9.62809134554823
3,3,True,PCA+poly(LN-winner),"DvarSDR(seq,plain)+poly",-1.3347069409124488,0.18197228098332774,8.662200131514547,9.807637484525259
3,3,True,PCA+poly(LN-winner),"DvarSDR(seq,robust)+linear",-1.5804350702148138,0.11400726545989492,8.662200131514547,10.035952300993845
3,3,True,PCA+poly(LN-winner),"DvarSDR(seq,robust)+poly",-1.0993723805355615,0.2716056728245355,8.662200131514547,24.56465632007593
3,3,True,PCA+poly(LN-winner),INPCA(k2)+linear,-1.3383081128179126,0.18079601828282832,8.662200131514547,9.10023915375338
3,3,True,PCA+poly(LN-winner),INPCA(k2)+poly,-1.5809535504451728,0.11388865872030163,8.662200131514547,9.234979209214263
3,3,True,PCA+poly(LN-winner),INPCA(k3)+linear,-1.0743308769320241,0.2826744108807113,8.662200131514547,9.097908672042356
3,3,True,PCA+poly(LN-winner),INPCA(k3)+poly,-1.082470236686614,0.2790436336468183,8.662200131514547,9.105646705310168
3,3,True,PCA+poly(LN-winner),INPCA(k4)+linear,-1.7037724794653963,0.08842360130667526,8.662200131514547,9.11751069074728
3,3,True,PCA+poly(LN-winner),INPCA(k4)+poly,-1.7884058148832747,0.07371055884521138,8.662200131514547,9.13349461733334
3,3,True,PCA+poly(LN-winner),PCA+linear,-2.0550189397629146,0.0398771753995808,8.662200131514547,9.554495529489008
3,3,True,PCA+poly(LN-winner),PCA+poly,,,8.662200131514547,8.662200131514547
3,3,True,PCA+poly(LN-winner),PLS+linear,-1.1070941931697655,0.2682532058744962,8.662200131514547,9.191716145529302
3,3,True,PCA+poly(LN-winner),PLS+poly,-1.1520327358893243,0.24930762157067,8.662200131514547,9.209609975358976
3,3,True,PCA+poly(LN-winner),SAVE+linear,-0.9212927076907126,0.35689762733837016,8.662200131514547,9.43966016199046
3,3,True,PCA+poly(LN-winner),SAVE+poly,-0.9218198413626383,0.35662255617905303,8.662200131514547,9.436042988341793
3,3,True,PCA+poly(LN-winner),SIR+linear,-0.7484509987671816,0.4541881710105167,8.662200131514547,9.07629136584168
3,3,True,PCA+poly(LN-winner),SIR+poly,-1.2711017674664626,0.20369244664225716,8.662200131514547,9.358289635291674
3,3,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+linear,0.1267466353784617,0.899140933764951,13.103651864682703,13.03319262635088
3,3,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+poly,-0.6975005652596041,0.4854895857665267,13.103651864682703,13.629000183863516
3,3,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+linear,-0.7736713980326555,0.4391251382126635,13.103651864682703,13.612074720773785
3,3,False,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+poly,-0.6826921688638172,0.49480137919809675,13.103651864682703,13.521062965504598
3,3,False,INPCA(k3)+lin(G&S),DcorSDR(seqX)+linear,-0.621597281666402,0.5342067089090663,13.103651864682703,13.568138686416779
3,3,False,INPCA(k3)+lin(G&S),DcorSDR(seqX)+poly,-0.20769818880533672,0.8354646319656565,13.103651864682703,13.256319177793774
3,3,False,INPCA(k3)+lin(G&S),DcorSDR(seqY)+linear,-0.9102174725441498,0.36270783131354767,13.103651864682703,13.567539973635878
3,3,False,INPCA(k3)+lin(G&S),DcorSDR(seqY)+poly,-0.026728294546673838,0.9786764454055552,13.103651864682703,13.118585268787085
3,3,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+linear",-1.9090639503230125,0.05625384248733134,13.103651864682703,13.909948809277822
3,3,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+poly",-1.1277869353940875,0.2594099121726412,13.103651864682703,13.509399183215464
3,3,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+linear",-1.5939185416383133,0.11095428093613857,13.103651864682703,14.864850031204192
3,3,False,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+poly",-1.6067315514513056,0.10811326916923214,13.103651864682703,14.817462985394364
3,3,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+linear",-0.77177859245939,0.4402455729706565,13.103651864682703,13.68622067301004
3,3,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+poly",-0.7910898812917065,0.4288915434765057,13.103651864682703,13.885848364277237
3,3,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+linear",-1.7299594572625185,0.0836375190594274,13.103651864682703,15.037259098736207
3,3,False,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+poly",-1.089701852377618,0.2758444998898657,13.103651864682703,48.14522128030192
3,3,False,INPCA(k3)+lin(G&S),INPCA(k2)+linear,0.09270228098438915,0.9261400848534425,13.103651864682703,13.083832349130134
3,3,False,INPCA(k3)+lin(G&S),INPCA(k2)+poly,-1.193366054807525,0.23272604316568613,13.103651864682703,13.298335684114205
3,3,False,INPCA(k3)+lin(G&S),INPCA(k3)+linear,,,13.103651864682703,13.103651864682703
3,3,False,INPCA(k3)+lin(G&S),INPCA(k3)+poly,-0.841097602826074,0.4002932579399985,13.103651864682703,13.110819285545288
3,3,False,INPCA(k3)+lin(G&S),INPCA(k4)+linear,-0.29318480167380906,0.7693809004329821,13.103651864682703,13.184145002561971
3,3,False,INPCA(k3)+lin(G&S),INPCA(k4)+poly,-0.44164273853708813,0.6587477518900684,13.103651864682703,13.251865264591343
3,3,False,INPCA(k3)+lin(G&S),PCA+linear,-2.6068389066165274,0.00913823415251791,13.103651864682703,14.01965498740149
3,3,False,INPCA(k3)+lin(G&S),PCA+poly,0.7166706036006164,0.47357736848123855,13.103651864682703,12.819187546389886
3,3,False,INPCA(k3)+lin(G&S),PLS+linear,-0.7603364379686691,0.44705350653705445,13.103651864682703,13.735330853026692
3,3,False,INPCA(k3)+lin(G&S),PLS+poly,-0.8079495622819398,0.4191196181378969,13.103651864682703,13.774302321454972
3,3,False,INPCA(k3)+lin(G&S),SAVE+linear,-1.0130681956231267,0.3110275883763718,13.103651864682703,13.974802428918876
3,3,False,INPCA(k3)+lin(G&S),SAVE+poly,-1.027960193219434,0.3039685529683973,13.103651864682703,13.976971131459809
3,3,False,INPCA(k3)+lin(G&S),SIR+linear,-0.555632091649241,0.5784623884192925,13.103651864682703,13.53053738134555
3,3,False,INPCA(k3)+lin(G&S),SIR+poly,-0.9293692634818542,0.3526977510976743,13.103651864682703,13.849411498818737
3,3,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+linear,0.31913753848408394,0.7496222191850834,9.097908672042356,8.83440522363541
3,3,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.0)+poly,-0.8692422082447971,0.38471466546332356,9.097908672042356,9.797479804072953
3,3,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+linear,-0.18740618196847578,0.8513421759639195,9.097908672042356,9.238865312970036
3,3,True,INPCA(k3)+lin(G&S),DcorSDR(joint0.5)+poly,-0.14510623226510305,0.8846269977357923,9.097908672042356,9.207004696268465
3,3,True,INPCA(k3)+lin(G&S),DcorSDR(seqX)+linear,-1.0852079237083239,0.27782957556203924,9.097908672042356,9.872415074913981
3,3,True,INPCA(k3)+lin(G&S),DcorSDR(seqX)+poly,-0.9488019983097632,0.3427213253570429,9.097908672042356,9.832042880384753
3,3,True,INPCA(k3)+lin(G&S),DcorSDR(seqY)+linear,-0.5261752090580867,0.5987664771000474,9.097908672042356,9.29832429810243
3,3,True,INPCA(k3)+lin(G&S),DcorSDR(seqY)+poly,0.2819874590150471,0.7779531265138293,9.097908672042356,8.948643084161123
3,3,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+linear",-1.969214892072551,0.048928419488809105,9.097908672042356,9.817337298558865
3,3,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,plain)+poly",-0.5331034144948233,0.5939619955815059,9.097908672042356,9.266860207675576
3,3,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+linear",-1.3469022100419208,0.17801172966914924,9.097908672042356,10.108399076373283
3,3,True,INPCA(k3)+lin(G&S),"DvarSDR(joi,robust)+poly",-1.2638667549385525,0.2062778560810079,9.097908672042356,10.336241386319177
3,3,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+linear",-0.8347049718776125,0.4038838416014434,9.097908672042356,9.62809134554823
3,3,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,plain)+poly",-0.8979476739252824,0.369213446626095,9.097908672042356,9.807637484525259
3,3,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+linear",-1.6235160625229603,0.10447913251119001,9.097908672042356,10.035952300993845
3,3,True,INPCA(k3)+lin(G&S),"DvarSDR(seq,robust)+poly",-1.0922212926941632,0.27473584562974285,9.097908672042356,24.56465632007593
3,3,True,INPCA(k3)+lin(G&S),INPCA(k2)+linear,-0.014139012756458591,0.9887190758826312,9.097908672042356,9.10023915375338
3,3,True,INPCA(k3)+lin(G&S),INPCA(k2)+poly,-1.0121838994978685,0.3114501329250725,9.097908672042356,9.234979209214263
3,3,True,INPCA(k3)+lin(G&S),INPCA(k3)+linear,,,9.097908672042356,9.097908672042356
3,3,True,INPCA(k3)+lin(G&S),INPCA(k3)+poly,-1.1556603465756259,0.24782011373350255,9.097908672042356,9.105646705310168
3,3,True,INPCA(k3)+lin(G&S),INPCA(k4)+linear,-0.08581056371138047,0.9316170088288365,9.097908672042356,9.11751069074728
3,3,True,INPCA(k3)+lin(G&S),INPCA(k4)+poly,-0.1542174971040293,0.8774382465330703,9.097908672042356,9.13349461733334
3,3,True,INPCA(k3)+lin(G&S),PCA+linear,-2.386888031345085,0.016991665435530212,9.097908672042356,9.554495529489008
3,3,True,INPCA(k3)+lin(G&S),PCA+poly,1.0743308769320241,0.2826744108807113,9.097908672042356,8.662200131514547
3,3,True,INPCA(k3)+lin(G&S),PLS+linear,-0.13445237087680365,0.8930448715643329,9.097908672042356,9.191716145529302
3,3,True,INPCA(k3)+lin(G&S),PLS+poly,-0.16236216661443034,0.8710206621494814,9.097908672042356,9.209609975358976
3,3,True,INPCA(k3)+lin(G&S),SAVE+linear,-0.5074839430200219,0.6118153000138662,9.097908672042356,9.43966016199046
3,3,True,INPCA(k3)+lin(G&S),SAVE+poly,-0.5037406307769372,0.61444365236239,9.097908672042356,9.436042988341793
3,3,True,INPCA(k3)+lin(G&S),SIR+linear,0.0285213669778222,0.9772463265761733,9.097908672042356,9.07629136584168
3,3,True,INPCA(k3)+lin(G&S),SIR+poly,-0.3882892211674071,0.6978020130173666,9.097908672042356,9.358289635291674
3,4,False,PCA+poly(LN-winner),DcorSDR(seqX)+linear,-0.9229691955347243,0.3560232585870573,12.919568182178613,13.62668030926035
3,4,False,PCA+poly(LN-winner),DcorSDR(seqX)+poly,-0.596096944105833,0.5511104655391894,12.919568182178613,13.341142810752473
3,4,False,PCA+poly(LN-winner),DcorSDR(seqY)+linear,-1.403528106137914,0.16045941681211873,12.919568182178613,13.808743783931408
3,4,False,PCA+poly(LN-winner),DcorSDR(seqY)+poly,-0.7708588302958265,0.44079061203760705,12.919568182178613,13.310243119782754
3,4,False,PCA+poly(LN-winner),"DvarSDR(joi,plain)+linear",-1.8699133230125478,0.06149585537499336,12.919568182178613,14.18307132687574
3,4,False,PCA+poly(LN-winner),"DvarSDR(joi,plain)+poly",-1.556219399748551,0.11965592978895767,12.919568182178613,13.770625970570656
3,4,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+linear",-0.569108560730621,0.5692824691077711,12.919568182178613,13.21452017563416
3,4,False,PCA+poly(LN-winner),"DvarSDR(joi,robust)+poly",-0.7273884588622058,0.466988022489808,12.919568182178613,13.324400446118863
3,4,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+linear",-1.071239965644742,0.2840615457708333,12.919568182178613,13.691550147575043
3,4,False,PCA+poly(LN-winner),"DvarSDR(seq,plain)+poly",-1.0257805846556691,0.3049950197160771,12.919568182178613,13.890234242592674
3,4,False,PCA+poly(LN-winner),"DvarSDR(seq,robust)+linear",-1.537753968730635,0.124108782411819,12.919568182178613,14.965422942343508
3,4,False,PCA+poly(LN-winner),"DvarSDR(seq,robust)+poly",-1.088293594878449,0.27646551725493307,12.919568182178613,48.48287077968419
3,4,False,PCA+poly(LN-winner),INPCA(k2)+linear,-0.7412640067539269,0.4585333809138641,12.919568182178613,13.181895963402669
3,4,False,PCA+poly(LN-winner),INPCA(k2)+poly,-1.1226134713592824,0.2616016914852628,12.919568182178613,13.385470329479979
3,4,False,PCA+poly(LN-winner),INPCA(k3)+linear,-0.7171029397604803,0.47331058196995857,12.919568182178613,13.204683339529895
3,4,False,PCA+poly(LN-winner),INPCA(k3)+poly,-0.7345094144498087,0.46263832448921116,12.919568182178613,13.218441654661207
3,4,False,PCA+poly(LN-winner),INPCA(k4)+linear,-0.8126289334154174,0.4164308376807835,12.919568182178613,13.058400492700788
3,4,False,PCA+poly(LN-winner),INPCA(k4)+poly,-0.6414964247808634,0.5212002030062215,12.919568182178613,13.079100024934425
3,4,False,PCA+poly(LN-winner),PCA+linear,-2.222623216707307,0.026241217351765656,12.919568182178613,14.129917839483612
3,4,False,PCA+poly(LN-winner),PCA+poly,,,12.919568182178613,12.919568182178613
3,4,False,PCA+poly(LN-winner),PLS+linear,-0.9937968501477586,0.3203217799392082,12.919568182178613,13.735330853026692
3,4,False,PCA+poly(LN-winner),PLS+poly,-1.0290674273463754,0.30344799110828546,12.919568182178613,13.773903169482931
3,4,False,PCA+poly(LN-winner),SAVE+linear,-1.7842672764687268,0.07438024491381956,12.919568182178613,15.183531712846856
3,4,False,PCA+poly(LN-winner),SAVE+poly,-1.788417729712196,0.07370863796395977,12.919568182178613,15.179979904669054
3,4,False,PCA+poly(LN-winner),SIR+linear,-0.8924940226415562,0.37212819519640794,12.919568182178613,13.591607897371574
3,4,False,PCA+poly(LN-winner),SIR+poly,-1.1563136352942434,0.2475528930451525,12.919568182178613,13.9197839911861
3,4,True,PCA+poly(LN-winner),DcorSDR(seqX)+linear,-1.5181779181816168,0.1289695526202257,8.683088057654702,9.953989727482057
3,4,True,PCA+poly(LN-winner),DcorSDR(seqX)+poly,-1.3588827645025883,0.17418374125944225,8.683088057654702,9.910045797135961
3,4,True,PCA+poly(LN-winner),DcorSDR(seqY)+linear,-2.264581530062932,0.023538371399207225,8.683088057654702,9.460988985892008
3,4,True,PCA+poly(LN-winner),DcorSDR(seqY)+poly,-1.3055525699062958,0.19170475873835136,8.683088057654702,9.074833998189456
3,4,True,PCA+poly(LN-winner),"DvarSDR(joi,plain)+linear",-1.9927871066454892,0.04628476419798444,8.683088057654702,10.065204677289028
3,4,True,PCA+poly(LN-winner),"DvarSDR(joi,plain)+poly",-1.4432212405919116,0.14895815790586697,8.683088057654702,9.503247863715865
3,4,True,PCA+poly(LN-winner),"DvarSDR(joi,robust)+linear",-1.5208807143065353,0.12828977447204393,8.683088057654702,9.458992472858904
3,4,True,PCA+poly(LN-winner),"DvarSDR(joi,robust)+poly",-1.5144521434643352,0.12991120280271717,8.683088057654702,9.506979470205103
3,4,True,PCA+poly(LN-winner),"DvarSDR(seq,plain)+linear",-1.367290872383512,0.1715341515492157,8.683088057654702,9.570897336953534
3,4,True,PCA+poly(LN-winner),"DvarSDR(seq,plain)+poly",-1.3483826734461344,0.17753533384348286,8.683088057654702,9.755848192684324
3,4,True,PCA+poly(LN-winner),"DvarSDR(seq,robust)+linear",-1.6995060574750984,0.08922387420994937,8.683088057654702,9.946901414639292
3,4,True,PCA+poly(LN-winner),"DvarSDR(seq,robust)+poly",-1.104079237400553,0.2695587669599069,8.683088057654702,24.82939192811041
3,4,True,PCA+poly(LN-winner),INPCA(k2)+linear,-1.3451219287442746,0.17858586272395982,8.683088057654702,9.130128385187335
3,4,True,PCA+poly(LN-winner),INPCA(k2)+poly,-1.5344483417937258,0.1249193926257286,8.683088057654702,9.25496468405471
3,4,True,PCA+poly(LN-winner),INPCA(k3)+linear,-1.074833217749363,0.2824494055331006,8.683088057654702,9.12545619390051
3,4,True,PCA+poly(LN-winner),INPCA(k3)+poly,-1.0895889938981076,0.2758942334377674,8.683088057654702,9.140787186411123
3,4,True,PCA+poly(LN-winner),INPCA(k4)+linear,-1.9087104315908359,0.056299456728849506,8.683088057654702,9.110551844094912
3,4,True,PCA+poly(LN-winner),INPCA(k4)+poly,-1.9258567611999051,0.054122261695985996,8.683088057654702,9.11695025430585
3,4,True,PCA+poly(LN-winner),PCA+linear,-2.0784378368367253,0.03766905081962957,8.683088057654702,9.585968990680058
3,4,True,PCA+poly(LN-winner),PCA+poly,,,8.683088057654702,8.683088057654702
3,4,True,PCA+poly(LN-winner),PLS+linear,-1.304752236509236,0.1919772279588723,8.683088057654702,9.261934210341048
3,4,True,PCA+poly(LN-winner),PLS+poly,-1.300791619575121,0.19332979129474648,8.683088057654702,9.260944789164453
3,4,True,PCA+poly(LN-winner),SAVE+linear,-1.5739768737820514,0.11549279601158746,8.683088057654702,10.02903285712529
3,4,True,PCA+poly(LN-winner),SAVE+poly,-1.5683877997111122,0.11679065662180332,8.683088057654702,10.033892610159963
3,4,True,PCA+poly(LN-winner),SIR+linear,-0.747262073569882,0.4549053811681163,8.683088057654702,9.059706366833254
3,4,True,PCA+poly(LN-winner),SIR+poly,-1.440243046005283,0.14979864854199154,8.683088057654702,9.438626908515497
3,4,False,INPCA(k3)+lin(G&S),DcorSDR(seqX)+linear,-0.5609037935106449,0.574863123819668,13.204683339529895,13.62668030926035
